source_id,target_id,year
137749,112261,2010
94480,88499,2010
91378,91322,2010
102407,95992,2010
102407,96404,2010
107605,99461,2010
107605,100708,2010
107605,104402,2010
96147,91861,2010
96147,92807,2010
96147,94053,2010
91682,90876,2010
92807,90417,2010
92807,91861,2010
104880,104454,2010
99318,95101,2010
111381,109461,2010
96517,91772,2010
96517,93578,2010
96517,95815,2010
96517,96015,2010
100590,94340,2010
100590,94546,2010
100590,99732,2010
105268,86222,2010
105268,97976,2010
105268,99230,2010
105268,102742,2010
105268,104814,2010
107255,103651,2010
107255,105013,2010
2620983,93364,2013
112684,106255,2010
112684,106605,2010
99932,99362,2010
106297,105967,2010
101552,101114,2010
118289,91573,2010
118289,108375,2010
118289,109207,2010
118289,111953,2010
118289,112257,2010
118289,118066,2010
95012,90600,2010
95012,91790,2010
95012,91986,2010
95012,92312,2010
95012,93112,2010
103095,102349,2010
104750,100010,2010
104750,100343,2010
104750,104589,2010
109498,100587,2010
109498,102963,2010
109498,104253,2010
109498,104696,2010
109498,104966,2010
109498,107794,2010
109498,108085,2010
109498,108115,2010
97185,95497,2010
97185,96254,2010
104300,95793,2010
104300,98178,2010
104300,102715,2010
95442,94793,2010
149286,89266,2010
149286,96405,2010
149286,98441,2010
149286,101440,2010
149286,105091,2010
149286,105232,2010
149286,106259,2010
149286,107604,2010
149286,108857,2010
149286,109270,2010
149286,109525,2010
149286,111945,2010
118323,92702,2010
118323,101894,2010
118323,104264,2010
118323,108115,2010
118323,108421,2010
118323,118011,2010
118323,118318,2010
110713,109765,2010
110713,110030,2010
99898,90698,2010
99898,94823,2010
99898,96002,2010
99898,97192,2010
99898,97825,2010
109861,103962,2010
109861,105121,2010
109861,107202,2010
109861,107960,2010
109861,108572,2010
109861,109708,2010
99031,97150,2010
99031,97151,2010
99031,98302,2010
108773,108227,2010
100343,89821,2010
100343,94655,2010
100343,97242,2010
100343,97872,2010
107486,96015,2010
107486,106388,2010
107486,106595,2010
107486,107014,2010
107486,107262,2010
103996,99461,2010
103996,102810,2010
105141,102037,2010
102684,95398,2010
111552,90749,2010
111552,95992,2010
111552,101031,2010
111552,101894,2010
111552,103962,2010
111552,108375,2010
111552,108898,2010
111552,109564,2010
111552,109573,2010
111552,110143,2010
111552,110933,2010
111552,111247,2010
108323,103870,2010
108323,106995,2010
127899,108230,2010
127899,111103,2010
127899,111745,2010
99461,91441,2010
99461,91586,2010
99461,99322,2010
91051,89118,2010
91051,89660,2010
101801,92743,2010
101801,98197,2010
101801,99616,2010
101801,101119,2010
100713,98699,2010
105511,86721,2010
105511,102349,2010
105511,102518,2010
105511,102703,2010
105511,103260,2010
105511,104697,2010
105511,105091,2010
2783887,96405,2015
2783887,97223,2015
93596,87652,2010
93596,91114,2010
111102,103778,2010
799994,104551,2012
815689,96405,2013
815689,107405,2013
815689,205712,2013
815689,620566,2013
815689,2620886,2013
89877,88549,2010
89877,88882,2010
107039,102846,2010
107039,105394,2010
107039,105863,2010
107039,106994,2010
95854,90315,2010
105004,89933,2010
105004,90030,2010
105004,95398,2010
105004,97055,2010
105004,104229,2010
111417,104052,2010
111417,104376,2010
111417,105746,2010
111417,108135,2010
111417,108380,2010
111417,110440,2010
111417,110441,2010
99174,99031,2010
109924,92076,2010
109924,93562,2010
109924,95793,2010
109924,97468,2010
109924,104300,2010
109924,106097,2010
109924,106392,2010
109924,107937,2010
109924,109505,2010
108636,101119,2010
108636,103241,2010
108636,103831,2010
108636,104156,2010
108636,104792,2010
108636,104842,2010
108636,105547,2010
108636,105784,2010
108636,107701,2010
108636,107717,2010
108636,107901,2010
108636,108230,2010
108636,108482,2010
108636,108572,2010
100206,96691,2010
100206,99699,2010
93579,88990,2010
93579,89143,2010
93579,91495,2010
93579,92094,2010
102391,93372,2010
102391,98302,2010
102391,98323,2010
105454,105287,2010
94316,91505,2010
94316,93431,2010
111047,107868,2010
111047,109031,2010
111047,109933,2010
117890,112742,2010
2771752,1751,2015
2771752,96405,2015
108266,92702,2010
108266,93057,2010
108266,100694,2010
108266,101764,2010
108266,101991,2010
108266,105439,2010
108266,105547,2010
108266,106629,2010
108266,107868,2010
108266,108197,2010
108266,108230,2010
91114,89051,2010
91114,89207,2010
103979,102037,2010
103979,102164,2010
103979,103000,2010
103979,103369,2010
103979,103386,2010
103979,103562,2010
93129,91817,2010
107193,96594,2010
107193,97130,2010
107193,97385,2010
107193,99861,2010
107193,101162,2010
107193,101769,2010
107193,106238,2010
107193,106633,2010
100656,91400,2010
100656,97576,2010
100656,98904,2010
92692,88247,2010
92692,90986,2010
105907,98733,2010
105907,104675,2010
105907,104992,2010
106628,95662,2010
106628,97576,2010
106628,98699,2010
106628,104272,2010
106628,105395,2010
106628,105422,2010
106628,105511,2010
106628,106170,2010
109027,103201,2010
109027,105930,2010
109027,108640,2010
101417,93688,2010
92368,91840,2010
97490,97015,2010
104245,101617,2010
104245,102850,2010
104245,103312,2010
104245,103470,2010
106278,103702,2010
106278,103981,2010
106278,104710,2010
106278,104711,2010
106278,105229,2010
106278,106259,2010
118266,107957,2010
118266,112125,2010
110656,93519,2010
111944,105044,2010
111944,108135,2010
111944,108380,2010
111944,109495,2010
111944,111505,2010
109477,108744,2010
112391,103542,2010
112391,106096,2010
112391,109323,2010
107890,102885,2010
107890,105194,2010
107890,107486,2010
107890,107487,2010
106782,105479,2010
102807,91573,2010
102807,94602,2010
102807,98247,2010
102807,99565,2010
102807,100694,2010
102807,101590,2010
92057,89088,2010
92057,91764,2010
92057,92001,2010
95792,91705,2010
95792,92685,2010
94880,89773,2010
94880,90178,2010
94880,91569,2010
94880,92410,2010
101728,97624,2010
103715,102283,2010
103715,103104,2010
106517,94091,2010
106517,95045,2010
106517,105930,2010
97255,89378,2010
118509,106595,2010
215694,96405,2011
215694,96594,2011
215694,109066,2011
215694,111513,2011
215694,112261,2011
215694,118379,2011
215694,145821,2011
90590,89661,2010
90590,89748,2010
90590,89772,2010
95268,88135,2010
95268,91508,2010
95268,91817,2010
95268,94947,2010
112104,102703,2010
112104,107254,2010
112104,110895,2010
112104,110990,2010
110139,109293,2010
110139,109898,2010
145876,96405,2010
110093,107900,2010
110093,109476,2010
110093,109925,2010
109748,102484,2010
109748,103312,2010
109748,107556,2010
104480,99699,2010
104480,100533,2010
101378,96916,2010
101378,99174,2010
101378,1218943,2010
103345,102484,2010
103345,102846,2010
103345,103295,2010
103345,103312,2010
103345,103313,2010
217703,96405,2011
217703,108375,2011
217703,109860,2011
217703,109925,2011
217703,111953,2011
217703,112220,2011
217703,118289,2011
217703,121171,2011
217703,137733,2011
97605,90314,2010
97605,95770,2010
97605,96701,2010
118159,112830,2010
94183,92918,2010
102104,94838,2010
102104,100115,2010
102104,101991,2010
92954,92386,2010
100139,91705,2010
100139,92610,2010
100139,98549,2010
100139,98836,2010
100139,98912,2010
100139,99856,2010
96444,89661,2010
96444,90590,2010
96444,96278,2010
111728,100122,2010
111728,109476,2010
111728,111549,2010
2620700,118181,2013
112807,103597,2010
112807,112277,2010
112807,112387,2010
111682,101694,2010
111682,103094,2010
110990,93850,2010
110990,102703,2010
110990,105511,2010
110990,106432,2010
110990,108154,2010
110990,108964,2010
110990,110749,2010
110990,110773,2010
93216,91483,2010
107756,106170,2010
107756,106629,2010
100093,94117,2010
100093,98894,2010
111378,89440,2010
111378,92216,2010
111378,101682,2010
111378,104029,2010
111378,104442,2010
111378,110933,2010
111378,111226,2010
107243,105382,2010
107243,105911,2010
2657778,96405,2014
111397,107262,2010
111397,109657,2010
111397,111250,2010
111397,111380,2010
93703,93391,2010
104896,101505,2010
104896,103305,2010
102041,100698,2010
102041,1292673,2010
96151,91969,2010
96151,95475,2010
94496,89293,2010
94496,92152,2010
106452,97833,2010
106452,101085,2010
106452,103352,2010
106452,103923,2010
106452,106043,2010
106452,1292673,2010
97310,90335,2010
112041,107917,2010
112041,108089,2010
112041,109067,2010
112041,111508,2010
110586,101586,2010
110586,101895,2010
110586,103542,2010
110586,104394,2010
103650,98289,2010
96852,96330,2010
145899,96405,2010
145899,108590,2010
145899,112780,2010
799982,108085,2012
145749,104462,2010
145749,105985,2010
145749,117940,2010
145749,118115,2010
145749,118318,2010
145749,2620886,2010
111114,108338,2010
111114,108640,2010
111114,110247,2010
94245,87864,2010
105507,102283,2010
102738,95681,2010
97890,94213,2010
97890,97757,2010
91047,90899,2010
108335,91573,2010
108335,104442,2010
108335,104585,2010
108335,106393,2010
108335,107262,2010
108335,107486,2010
108335,107608,2010
108335,108302,2010
111544,109924,2010
96628,94730,2010
100355,1087658,2010
102368,86644,2010
102368,97582,2010
102368,99159,2010
102368,101549,2010
102368,101969,2010
102368,102099,2010
107490,103352,2010
107490,107223,2010
107490,1292673,2010
108765,98441,2010
108765,1087767,2010
109877,97757,2010
109877,105511,2010
109877,106170,2010
109877,107202,2010
109877,108362,2010
110705,106501,2010
112738,106170,2010
112738,108421,2010
112738,109509,2010
112738,110661,2010
112738,111932,2010
112738,111945,2010
112738,112596,2010
112738,112719,2010
95454,89725,2010
95454,94947,2010
118335,102172,2010
118335,105746,2010
118335,106150,2010
118335,107235,2010
118335,107701,2010
118335,108857,2010
118335,109092,2010
118335,109661,2010
118335,109836,2010
118335,110904,2010
118335,111226,2010
118335,112304,2010
118335,117960,2010
118335,118139,2010
104316,92534,2010
104316,95550,2010
104316,103352,2010
104316,104321,2010
4595943,100752,2020
101114,1218943,2010
110355,108380,2010
103083,101552,2010
103083,101694,2010
103083,101764,2010
104746,90969,2010
95004,93611,2010
95004,94706,2010
95004,94854,2010
95004,94970,2010
107869,106795,2010
107869,107167,2010
103579,99524,2010
103579,99883,2010
103579,100987,2010
103579,102963,2010
106281,103870,2010
101544,91400,2010
101544,91401,2010
99924,98508,2010
2620995,96405,2013
2620995,97940,2013
98636,96865,2010
98636,97700,2010
107886,103451,2010
107886,103646,2010
107886,104527,2010
107886,105402,2010
107886,105511,2010
107886,105818,2010
107886,106255,2010
107886,106808,2010
107886,107409,2010
620567,96405,2012
620567,104272,2012
620567,108375,2012
620567,145705,2012
90713,89067,2010
90713,89876,2010
98323,93372,2010
98323,96844,2010
112387,108302,2010
112387,109070,2010
112387,110143,2010
109461,103369,2010
111952,106097,2010
111952,107901,2010
111952,108115,2010
111952,108990,2010
111952,109010,2010
111952,109641,2010
111952,109924,2010
111952,111733,2010
110640,107999,2010
118270,106605,2010
95511,94747,2010
104253,101924,2010
104253,103241,2010
101401,90972,2010
101401,96741,2010
101401,100175,2010
89498,88210,2010
109031,106170,2010
109031,106629,2010
109031,108266,2010
109031,108416,2010
109031,108713,2010
98289,95269,2010
98289,97825,2010
110210,104029,2010
110210,106633,2010
110210,108656,2010
110210,109641,2010
110210,110178,2010
110210,1156859,2010
104603,91573,2010
104603,99745,2010
104603,102164,2010
104603,103974,2010
104603,103981,2010
89162,1487387,2010
92684,91456,2010
92684,92113,2010
105911,105382,2010
107185,103369,2010
100640,88343,2010
100640,89118,2010
99532,96392,2010
99532,98031,2010
99532,98733,2010
99532,98857,2010
99532,98945,2010
108270,103535,2010
108270,105232,2010
108270,105547,2010
108270,107188,2010
117886,106491,2010
117886,112830,2010
111051,101031,2010
111051,103597,2010
111051,106259,2010
111051,106595,2010
109898,104357,2010
109898,109293,2010
102387,88421,2010
102387,89748,2010
102387,91050,2010
102387,98617,2010
102387,99267,2010
102387,100179,2010
105442,103492,2010
96297,88549,2010
96297,88705,2010
108620,102172,2010
108620,103962,2010
108620,105121,2010
108620,106170,2010
108620,108266,2010
108620,108362,2010
108620,108375,2010
99162,91573,2010
99162,96424,2010
109932,104272,2010
109932,108375,2010
109932,109303,2010
109932,109820,2010
99498,96852,2010
95842,2516349,2010
105012,87130,2010
105012,103962,2010
107701,96127,2010
107701,105681,2010
107701,105746,2010
107701,106127,2010
107701,106193,2010
107701,106808,2010
102503,99529,2010
93241,93190,2010
96413,93256,2010
96413,93742,2010
112850,111119,2010
112850,111744,2010
112850,112329,2010
112850,112447,2010
112850,112781,2010
899494,96405,2013
899494,104340,2013
111285,102164,2010
93611,89378,2010
93611,91787,2010
93611,92684,2010
93611,92847,2010
93611,93431,2010
105696,104029,2010
102153,86453,2010
97652,95985,2010
97652,96214,2010
97652,96408,2010
106110,105382,2010
96940,89964,2010
96940,90030,2010
96940,96296,2010
112503,97757,2010
112503,98482,2010
112503,101343,2010
112503,101990,2010
112503,104287,2010
103312,101568,2010
101285,98441,2010
97202,89821,2010
145821,111513,2010
145821,112261,2010
145821,117937,2010
102850,102113,2010
103742,88158,2010
104087,97624,2010
104087,101728,2010
104087,103173,2010
104087,103344,2010
104087,103981,2010
98118,87833,2010
98118,94638,2010
110181,97757,2010
110181,98533,2010
110181,98764,2010
110181,103903,2010
110181,104730,2010
110181,109246,2010
104592,104435,2010
104592,104497,2010
100882,98768,2010
100882,99699,2010
94838,88163,2010
94838,89991,2010
94838,94585,2010
112446,109616,2010
92145,90155,2010
100928,93000,2010
100928,100246,2010
90178,89047,2010
94992,93574,2010
104438,87351,2010
104438,95418,2010
104438,99030,2010
104438,103098,2010
104438,104442,2010
106405,103597,2010
106405,105356,2010
1997113,96326,2013
112016,111986,2010
111790,110753,2010
110882,99745,2010
110882,109876,2010
110882,110118,2010
102446,96668,2010
91339,90564,2010
93304,89358,2010
100181,91158,2010
100181,98374,2010
100181,98375,2010
100181,99440,2010
100181,99552,2010
100181,99790,2010
105679,105662,2010
91769,88969,2010
92846,89163,2010
92846,89323,2010
105229,103981,2010
105229,104710,2010
112915,101894,2010
112915,111293,2010
112915,111772,2010
110928,104480,2010
99973,93082,2010
99973,94479,2010
99973,95301,2010
98661,98123,2010
104711,104710,2010
106686,104321,2010
106686,105463,2010
98231,97150,2010
98231,97151,2010
112295,100694,2010
112295,104697,2010
112295,107034,2010
112295,108713,2010
112295,110505,2010
112295,110657,2010
112295,111904,2010
109573,106127,2010
109573,106740,2010
109573,107701,2010
109573,108027,2010
109573,108088,2010
109573,108548,2010
111840,106612,2010
111840,109420,2010
109089,105818,2010
109089,106023,2010
109089,106700,2010
109089,107717,2010
109089,108857,2010
110752,107223,2010
110752,110154,2010
110752,110708,2010
118362,88461,2010
118362,108969,2010
118362,109499,2010
118362,110441,2010
118362,117891,2010
118362,118089,2010
118362,118284,2010
104341,103942,2010
103484,103256,2010
183478,96405,2011
183478,110513,2011
183478,118089,2011
183478,118362,2011
108732,103152,2010
108732,106605,2010
108732,107412,2010
108732,108494,2010
111513,102041,2010
111513,104551,2010
111513,104839,2010
111513,106805,2010
111513,109066,2010
111513,110441,2010
105100,103493,2010
105100,104291,2010
93187,93082,2010
89973,89315,2010
100752,97392,2010
100752,100092,2010
2655591,96405,2014
2655591,117937,2014
2655591,122248,2014
2655591,145821,2014
101840,101142,2010
101840,101226,2010
99420,96936,2010
108362,88661,2010
108362,91179,2010
108362,107202,2010
108362,107901,2010
117994,112684,2010
111143,96424,2010
111143,99820,2010
111143,105731,2010
111143,106865,2010
111143,110118,2010
111143,110882,2010
94212,94069,2010
102295,98928,2010
102295,100180,2010
105045,103217,2010
97828,96487,2010
97828,97582,2010
102780,98800,2010
102780,101898,2010
89836,89089,2010
103892,97521,2010
103892,103372,2010
94707,88904,2010
94707,91573,2010
100247,94570,2010
109965,108027,2010
111006,106605,2010
111006,109207,2010
111006,109508,2010
111006,109616,2010
111006,109677,2010
111006,110944,2010
97982,97756,2010
93168,87258,2010
103938,103523,2010
99565,95766,2010
99565,97869,2010
99565,98247,2010
108227,106127,2010
103191,97782,2010
103191,101250,2010
103191,102580,2010
95116,94317,2010
95116,1087767,2010
2381329,90250,2013
106393,96424,2010
106393,105091,2010
109066,100457,2010
109066,106845,2010
112780,108420,2010
112780,108590,2010
112780,108877,2010
112780,109682,2010
98724,98046,2010
95546,88661,2010
118227,94052,2010
118227,104907,2010
118227,106808,2010
118227,108421,2010
118227,110175,2010
118227,118162,2010
106239,103831,2010
106239,104253,2010
106239,104862,2010
106239,104966,2010
104204,93057,2010
104204,97576,2010
104204,104045,2010
101006,89587,2010
92779,92534,2010
98374,97274,2010
98374,97491,2010
98374,98067,2010
98374,98227,2010
109436,94819,2010
109436,95792,2010
109436,107042,2010
109436,108661,2010
109436,109067,2010
109436,109134,2010
101211,96278,2010
97296,92467,2010
98163,97486,2010
109621,103555,2010
109621,106170,2010
95751,93893,2010
118030,110698,2010
118030,117937,2010
118030,117982,2010
104013,96170,2010
100953,1292673,2010
109271,103831,2010
109271,105117,2010
109271,105547,2010
109271,107188,2010
109271,107901,2010
109271,108572,2010
109271,108713,2010
109271,109088,2010
98533,97757,2010
98533,98482,2010
108899,105511,2010
108899,108154,2010
108899,108226,2010
2621078,95710,2013
103386,103000,2010
104443,86097,2010
104443,97605,2010
104443,102345,2010
104443,103173,2010
104443,103344,2010
95301,93082,2010
118460,106795,2010
118460,108302,2010
118460,112390,2010
118460,112810,2010
118460,118011,2010
108030,103870,2010
108030,104442,2010
108030,107167,2010
108030,107701,2010
108030,107869,2010
108030,107900,2010
99288,94245,2010
99288,95571,2010
111211,101912,2010
111211,103703,2010
111211,107690,2010
111211,108713,2010
111211,109513,2010
111211,110944,2010
111211,2620957,2010
182992,96405,2011
182992,110138,2011
182992,112807,2011
182992,118135,2011
182992,118509,2011
182992,127898,2011
182992,145695,2011
92997,91142,2010
92997,92647,2010
92997,92684,2010
92997,92689,2010
100050,95377,2010
100050,99732,2010
102597,100142,2010
102597,101932,2010
205712,96405,2011
205712,104301,2011
205712,111504,2011
205712,112041,2011
205712,112670,2011
205712,145119,2011
111354,100139,2010
111354,102742,2010
111354,110335,2010
94005,90354,2010
104855,104442,2010
102082,101114,2010
102082,101568,2010
105747,105377,2010
2671723,96405,2014
2671723,109246,2014
2671723,109769,2014
2671723,112934,2014
105317,102368,2010
94455,93781,2010
96468,90138,2010
102128,95101,2010
100115,94838,2010
99267,93283,2010
112578,110991,2010
118175,97976,2010
102981,89899,2010
95614,93124,2010
104156,95707,2010
104156,98343,2010
104156,102406,2010
104156,102807,2010
104156,102826,2010
104156,103017,2010
104156,103187,2010
104156,103241,2010
104156,103535,2010
104156,103646,2010
104156,103939,2010
104156,104012,2010
104156,104029,2010
104156,104045,2010
103693,103538,2010
101354,90713,2010
101354,93149,2010
101354,96015,2010
101354,99162,2010
101354,99525,2010
101354,99573,2010
101354,99745,2010
101354,99820,2010
103369,97960,2010
103369,101617,2010
103369,102037,2010
103369,102112,2010
103369,102446,2010
103369,102606,2010
103369,102959,2010
103369,103108,2010
103369,103165,2010
106491,96594,2010
106491,104290,2010
98026,89051,2010
98026,89207,2010
98026,91114,2010
98026,91836,2010
108876,103305,2010
108876,105232,2010
108876,1087658,2010
109764,107486,2010
109764,107487,2010
112128,104209,2010
110115,96170,2010
110115,96520,2010
110115,99230,2010
110115,100270,2010
110115,103260,2010
110115,103781,2010
110115,108525,2010
104506,97653,2010
104506,98230,2010
104506,102190,2010
104506,102847,2010
92581,89677,2010
100816,98441,2010
100816,100122,2010
103739,86111,2010
96891,96648,2010
109334,100142,2010
98476,97184,2010
97853,94803,2010
868383,96405,2013
96741,95507,2010
1335001,107757,2013
117900,96776,2010
117900,104272,2010
93543,93352,2010
107453,101764,2010
107453,103889,2010
107453,103943,2010
107453,105383,2010
107453,105802,2010
931124,96405,2013
931124,110991,2013
931124,112446,2013
931124,118362,2013
931124,118379,2013
931124,145925,2013
102651,102295,2010
105194,98088,2010
105194,99162,2010
105194,99745,2010
105194,99820,2010
105194,100991,2010
105194,101180,2010
105194,101905,2010
105194,102129,2010
105194,103981,2010
103943,96594,2010
103943,97576,2010
103943,99898,2010
103943,100010,2010
103943,100568,2010
103943,101590,2010
103943,103145,2010
103943,103191,2010
103943,103411,2010
103943,103889,2010
91987,89378,2010
106612,104435,2010
106612,105176,2010
97150,88953,2010
97150,90600,2010
97150,92076,2010
97150,92312,2010
97150,92826,2010
97150,93431,2010
97150,95012,2010
97150,96824,2010
107900,86367,2010
107900,91197,2010
107900,95550,2010
107900,99461,2010
107900,103870,2010
107900,104316,2010
107900,107701,2010
90695,89359,2010
95497,91573,2010
2651116,96405,2014
2651116,109207,2014
97500,90142,2010
97500,96408,2010
101587,101138,2010
106242,94842,2010
92702,90876,2010
99908,99765,2010
103555,87425,2010
103555,89070,2010
103555,89712,2010
103555,93714,2010
103555,95802,2010
103555,96994,2010
103555,97111,2010
103555,99657,2010
103555,100197,2010
103555,100421,2010
103555,103282,2010
103555,103369,2010
104290,96594,2010
104290,100801,2010
106757,85614,2010
106757,85911,2010
106757,87219,2010
106757,102650,2010
101092,100374,2010
107845,100207,2010
107845,104253,2010
107845,104966,2010
107845,105195,2010
97015,95377,2010
97015,96002,2010
110379,85382,2010
110379,93112,2010
110379,96014,2010
110379,97448,2010
110379,102703,2010
110379,105843,2010
110379,109477,2010
112344,109898,2010
112344,110139,2010
112344,110712,2010
109508,103153,2010
109508,103646,2010
109508,105402,2010
109508,105697,2010
109508,105818,2010
109508,106023,2010
109508,107886,2010
109508,108154,2010
109508,108990,2010
118319,118142,2010
118319,2620886,2010
106307,104950,2010
106307,105510,2010
110729,107448,2010
110729,109026,2010
112714,109591,2010
112714,112666,2010
117845,104881,2010
117845,111617,2010
111092,110641,2010
93406,92871,2010
102344,92386,2010
100683,99968,2010
100683,100440,2010
101991,86873,2010
101991,88499,2010
101991,96940,2010
101991,99227,2010
101991,100817,2010
101991,101441,2010
101991,101545,2010
101991,101816,2010
127909,110708,2010
127909,122248,2010
100729,91513,2010
100729,99397,2010
93056,92780,2010
103806,102670,2010
94793,88343,2010
94793,91969,2010
96254,95497,2010
145765,93328,2010
145765,103923,2010
145765,104622,2010
145765,111840,2010
145765,112083,2010
111616,103870,2010
111616,110440,2010
111616,110548,2010
110904,98267,2010
110904,102172,2010
110904,103017,2010
110904,105746,2010
108437,107404,2010
108437,108363,2010
111246,108729,2010
111246,109677,2010
111246,109773,2010
111246,110138,2010
94117,88953,2010
94117,89159,2010
94117,92684,2010
94117,92847,2010
94117,93431,2010
94117,93611,2010
104947,104858,2010
107668,94091,2010
107668,107014,2010
102190,91790,2010
102190,100601,2010
105655,103276,2010
100457,96501,2010
100457,96977,2010
100457,99657,2010
93328,90945,2010
93328,92796,2010
98837,98733,2010
112893,104547,2010
112893,111115,2010
112893,1292673,2010
108067,93562,2010
108067,94730,2010
108067,98548,2010
106429,104287,2010
92493,89375,2010
92493,91482,2010
118437,104183,2010
118437,107235,2010
118437,109207,2010
118437,110482,2010
118437,112169,2010
2445409,92407,2013
92169,89568,2010
92169,89620,2010
92169,91752,2010
92169,91790,2010
97691,1292673,2010
100904,100600,2010
101616,98251,2010
101616,100933,2010
109226,107983,2010
118067,112308,2010
102893,96701,2010
102893,97605,2010
102893,99175,2010
95706,93240,2010
94814,88773,2010
104044,101752,2010
106079,105711,2010
106079,1088016,2010
103781,102128,2010
103781,103260,2010
101246,90528,2010
101246,92755,2010
101246,96865,2010
101246,99948,2010
101246,100694,2010
101246,100837,2010
101246,101070,2010
1087618,96717,2013
1087618,98031,2013
1087618,98928,2013
92539,90416,2010
92539,91699,2010
98134,94793,2010
108964,92368,2010
108964,93850,2010
108964,102703,2010
109676,108990,2010
118088,107081,2010
118088,112471,2010
106096,87188,2010
106096,88548,2010
106096,91769,2010
106096,95507,2010
106096,103884,2010
101753,99436,2010
110142,109728,2010
109699,107486,2010
109699,107741,2010
109699,108302,2010
109699,108800,2010
109699,109587,2010
104551,101912,2010
104551,101913,2010
104551,103152,2010
104551,103352,2010
95213,90315,2010
2514271,90512,2013
2514271,92451,2013
101303,100840,2010
98071,97613,2010
109733,109573,2010
110512,103962,2010
110512,104506,2010
110512,104907,2010
110512,108284,2010
110512,109067,2010
110512,109461,2010
110512,109565,2010
110512,109725,2010
218177,96405,2011
218177,109246,2011
218177,109769,2011
218177,110929,2011
218177,112778,2011
92186,88271,2010
106995,105091,2010
106995,106281,2010
91600,87652,2010
107687,105662,2010
108572,105012,2010
108572,105803,2010
108572,106609,2010
108572,107825,2010
108572,108088,2010
99230,91705,2010
99230,95792,2010
111753,102283,2010
111753,106845,2010
111753,109420,2010
111753,110181,2010
205315,96405,2011
205315,110773,2011
205315,111251,2011
205315,118089,2011
108088,103145,2010
108088,103889,2010
108088,103943,2010
102485,86222,2010
102485,87673,2010
102485,88791,2010
102485,95863,2010
102485,101704,2010
108122,103312,2010
108122,106595,2010
108122,107038,2010
111303,106259,2010
111303,109564,2010
111303,109965,2010
111303,110093,2010
111303,110323,2010
111303,110641,2010
111303,111051,2010
111303,111092,2010
111303,111250,2010
93797,91705,2010
93847,91226,2010
93847,91569,2010
103017,92295,2010
103017,96127,2010
103017,97782,2010
103017,98374,2010
103017,100694,2010
103017,100708,2010
103017,100821,2010
103017,101441,2010
103017,102329,2010
103017,102406,2010
103017,102666,2010
103017,102963,2010
103017,2516349,2010
92755,88093,2010
131166,100181,2010
131166,108135,2010
131166,110440,2010
131166,110587,2010
131166,112037,2010
131166,118027,2010
97557,97448,2010
104228,103017,2010
104228,103369,2010
104228,103759,2010
112606,108375,2010
112606,109820,2010
112606,109932,2010
112606,111953,2010
110791,104907,2010
110791,109952,2010
134734,111293,2010
103447,94117,2010
103447,96388,2010
103447,102975,2010
104382,103763,2010
101180,99820,2010
104678,88071,2010
104678,99335,2010
104678,100180,2010
104678,102715,2010
104678,104300,2010
104678,104589,2010
2540705,95792,2013
2540705,97425,2013
2540705,97687,2013
2540705,97976,2013
2540705,99118,2013
2540705,99417,2013
2540705,101772,2013
2540705,101894,2013
112256,110102,2010
112256,110953,2010
112256,2363931,2010
95993,89342,2010
95993,92191,2010
95993,92806,2010
103914,103129,2010
94681,87629,2010
94681,91861,2010
105439,104029,2010
105439,104642,2010
117957,110085,2010
109949,108227,2010
109949,108773,2010
105593,105547,2010
102256,86449,2010
102256,86628,2010
102256,90314,2010
102256,90641,2010
102256,90713,2010
102256,96701,2010
102256,97605,2010
102256,99525,2010
102256,100197,2010
102256,101006,2010
105069,102294,2010
107054,105746,2010
107054,106832,2010
97804,88965,2010
97804,96648,2010
101883,101617,2010
107541,93562,2010
107541,100179,2010
107541,103493,2010
107541,105204,2010
100284,95614,2010
111495,106405,2010
111495,109246,2010
111495,109769,2010
111495,110929,2010
102743,101694,2010
103851,103040,2010
97941,95985,2010
94394,90114,2010
101495,100084,2010
101495,100968,2010
101495,101230,2010
112743,107917,2010
112743,110904,2010
104697,86557,2010
104697,86721,2010
104697,92515,2010
104697,100969,2010
104697,101894,2010
104697,102112,2010
104697,102294,2010
104697,102349,2010
104697,102703,2010
104697,102980,2010
104697,103492,2010
104697,103889,2010
103152,86367,2010
103152,93892,2010
103152,97691,2010
103152,98251,2010
103152,99529,2010
103152,100933,2010
103152,100991,2010
103152,101139,2010
103152,102041,2010
93902,92735,2010
92610,89660,2010
92610,91322,2010
217514,96405,2011
217514,145816,2011
2809766,96405,2015
2809766,97242,2015
2809766,110138,2015
2809766,127898,2015
2809766,182992,2015
2809766,799976,2015
112313,101590,2010
112313,104272,2010
112313,104546,2010
112313,105985,2010
112313,106170,2010
112313,106845,2010
112313,108115,2010
112313,108375,2010
112313,108772,2010
112313,109067,2010
112313,109509,2010
112313,109513,2010
112313,109699,2010
112313,109972,2010
112313,111882,2010
112313,111883,2010
112313,111949,2010
112313,112017,2010
92240,90790,2010
92240,92016,2010
95585,94531,2010
1746,1087785,2010
109660,102703,2010
98122,96413,2010
108972,96170,2010
108972,101704,2010
108972,104013,2010
101250,92743,2010
101250,99987,2010
94802,94317,2010
103797,101288,2010
118071,100694,2010
118071,105382,2010
118071,105911,2010
118071,107243,2010
118071,107307,2010
118071,108115,2010
118071,108548,2010
118071,109070,2010
118071,109573,2010
118071,110067,2010
118071,110505,2010
118071,111904,2010
102885,92743,2010
102885,94570,2010
